,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1,1,2012-10-31,19-082,DET,HOU,-9,0,12:53,1,1,1.000,0,0,,0,0,,0,2,2,0,2,1,2,2,2,2.2,0
1,2,2,2012-11-02,19-084,DET,PHO,-3,0,18:50,2,3,.667,0,0,,1,3,.333,2,6,8,1,0,2,0,2,5,7.4,+3
2,3,3,2012-11-04,19-086,DET,LAL,-29,0,21:42,2,6,.333,0,0,,1,2,.500,4,3,7,0,0,2,1,2,5,4.5,+2
3,4,4,2012-11-06,19-088,DET,DEN,-12,0,12:13,3,3,1.000,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,7,8.1,-8
4,5,5,2012-11-07,19-089,DET,SAC,-2,0,5:58,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,-4
5,6,6,2012-11-09,19-091,DET,OKC,-11,0,20:30,8,10,.800,0,0,,6,9,.667,5,3,8,0,1,1,1,2,22,21.3,0
6,7,7,2012-11-10,19-092,DET,HOU,-14,0,20:11,2,2,1.000,0,0,,3,6,.500,2,5,7,0,1,0,0,1,7,8.7,-9
7,8,8,2012-11-12,19-094,DET,OKC,-2,0,12:49,2,3,.667,0,0,,0,0,,2,4,6,1,2,1,1,3,4,6.5,0
8,9,9,2012-11-14,19-096,DET,PHI,18,0,11:14,3,6,.500,0,0,,0,2,.000,2,0,2,1,1,1,1,3,6,3.8,+2
9,10,10,2012-11-16,19-098,DET,ORL,-4,0,14:52,5,6,.833,0,0,,0,0,,2,1,3,0,1,2,2,1,10,9.5,-9
10,11,11,2012-11-18,19-100,DET,BOS,20,0,17:59,2,3,.667,0,0,,0,0,,2,4,6,0,1,0,0,3,4,5.1,+11
11,12,12,2012-11-21,19-103,DET,ORL,-16,0,18:55,2,4,.500,0,0,,0,0,,1,2,3,1,0,2,1,1,4,4.0,0
12,13,13,2012-11-23,19-105,DET,TOR,1,0,24:24,6,11,.545,0,0,,1,6,.167,8,5,13,0,2,0,1,2,13,13.0,-2
13,14,14,2012-11-25,19-107,DET,NYK,-21,0,19:02,1,6,.167,0,0,,0,0,,4,7,11,0,1,3,1,4,2,3.6,-9
14,15,15,2012-11-26,19-108,DET,POR,7,0,14:14,1,6,.167,0,0,,0,0,,3,3,6,0,0,2,1,4,2,0.0,+8
15,16,16,2012-11-28,19-110,DET,PHO,40,0,24:47,3,7,.429,0,0,,0,2,.000,2,7,9,0,1,2,1,2,6,5.6,+21
16,17,17,2012-11-30,19-112,DET,MEM,-12,0,18:54,2,3,.667,0,1,.000,0,0,,4,4,8,0,1,0,2,1,4,5.3,-9
17,18,18,2012-12-01,19-113,DET,DAL,-15,0,12:28,1,1,1.000,0,0,,0,0,,1,3,4,2,0,1,0,0,2,5.4,+1
18,19,19,2012-12-03,19-115,DET,CLE,10,0,19:31,3,8,.375,0,0,,1,4,.250,9,3,12,1,1,3,0,2,7,11.6,-1
19,20,20,2012-12-05,19-117,DET,GSW,-7,0,30:38,6,8,.750,0,0,,3,7,.429,4,8,12,0,1,2,1,2,15,16.0,+17
20,21,21,2012-12-07,19-119,DET,CHI,-4,0,22:41,3,3,1.000,0,0,,1,2,.500,0,4,4,0,1,0,0,2,7,7.1,+3
21,22,22,2012-12-08,19-120,DET,CLE,7,0,21:08,4,6,.667,0,0,,1,3,.333,1,2,3,0,1,1,0,4,9,7.0,+10
22,23,23,2012-12-10,19-122,DET,PHI,-7,0,13:30,0,1,.000,0,0,,0,0,,0,0,0,1,0,2,0,2,0,0.6,+1
