,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,846,1,2014-10-28,32-026,DAL,SAS,-1,1,27:45,4,8,.500,0,0,,0,0,,3,7,10,0,2,0,1,5,8,7.2,-8
1,847,2,2014-10-30,32-028,DAL,UTA,18,1,25:02,5,5,1.000,0,0,,3,4,.750,2,4,6,2,1,1,0,2,13,16.0,0
2,848,3,2014-11-01,32-030,DAL,NOP,5,1,29:43,5,7,.714,0,0,,1,4,.250,1,6,7,1,0,2,1,4,11,8.9,-4
3,849,4,2014-11-03,32-032,DAL,BOS,5,1,30:18,5,7,.714,0,0,,0,0,,4,8,12,0,0,4,5,2,10,9.3,-7
4,850,5,2014-11-06,32-035,DAL,POR,-21,1,28:35,0,2,.000,0,0,,4,4,1.000,1,2,3,2,0,3,1,1,4,6.0,-9
5,851,6,2014-11-07,32-036,DAL,UTA,23,1,29:50,6,9,.667,0,0,,3,3,1.000,4,9,13,0,0,1,3,2,15,13.5,+20
6,852,7,2014-11-09,32-038,DAL,MIA,-9,1,29:48,7,10,.700,0,0,,2,3,.667,10,5,15,2,0,1,3,1,16,18.6,-3
7,853,8,2014-11-11,32-040,DAL,SAC,8,1,33:19,5,8,.625,0,0,,4,5,.800,5,6,11,1,1,2,2,4,14,14.8,+17
8,854,9,2014-11-13,32-042,DAL,PHI,53,1,18:48,3,4,.750,0,0,,3,3,1.000,1,9,10,2,0,0,2,2,9,9.4,+23
9,855,10,2014-11-15,32-044,DAL,MIN,14,1,23:54,5,7,.714,0,0,,2,2,1.000,7,9,16,2,0,3,0,2,12,19.4,+19
10,856,11,2014-11-17,32-046,DAL,CHO,27,1,23:20,7,7,1.000,0,0,,0,0,,2,7,9,3,0,0,0,1,14,17.1,+13
11,857,12,2014-11-19,32-048,DAL,WAS,3,1,33:54,2,4,.500,0,0,,1,1,1.000,3,13,16,1,1,3,1,1,5,11.4,+11
12,858,13,2014-11-21,32-050,DAL,LAL,34,1,21:30,1,1,1.000,0,0,,3,4,.750,2,2,4,1,0,0,0,2,5,6.2,+13
13,859,14,2014-11-22,32-051,DAL,HOU,-3,1,26:03,5,7,.714,0,0,,3,3,1.000,3,10,13,1,0,0,2,2,13,13.1,-4
14,860,15,2014-11-24,32-053,DAL,IND,-11,1,30:54,2,3,.667,0,0,,2,4,.500,4,5,9,1,0,1,0,4,6,8.0,+5
15,861,16,2014-11-26,32-055,DAL,NYK,7,1,42:35,7,12,.583,0,0,,3,5,.600,10,15,25,1,1,2,2,3,17,22.0,+14
16,862,17,2014-11-28,32-057,DAL,TOR,4,1,35:05,5,7,.714,0,0,,1,2,.500,3,7,10,1,0,4,1,0,11,14.4,+12
17,863,18,2014-11-29,32-058,DAL,PHI,7,1,31:47,7,9,.778,0,0,,6,7,.857,7,6,13,3,4,0,1,2,20,27.1,+29
18,864,19,2014-12-02,32-061,DAL,CHI,3,1,39:31,1,2,.500,0,0,,3,6,.500,4,10,14,3,1,2,2,5,5,9.1,-2
19,865,20,2014-12-03,32-062,DAL,MIL,2,1,32:46,8,11,.727,0,0,,2,6,.333,10,10,20,0,1,1,4,1,18,19.2,+9
20,866,21,2014-12-05,32-064,DAL,PHO,-12,1,31:08,6,7,.857,0,0,,3,3,1.000,9,9,18,0,1,0,1,2,15,20.7,-11
21,867,22,2014-12-07,32-066,DAL,MIL,23,1,24:11,2,3,.667,0,0,,3,3,1.000,0,7,7,2,3,2,2,0,7,11.6,+11
22,868,23,2014-12-09,32-068,DAL,MEM,-9,1,31:53,0,1,.000,0,0,,0,0,,4,5,9,1,0,2,2,3,0,2.5,+1
23,869,24,2014-12-10,32-069,DAL,NOP,5,1,31:20,4,7,.571,0,0,,1,1,1.000,2,4,6,1,0,2,0,2,9,9.6,+6
24,870,25,2014-12-13,32-072,DAL,GSW,-7,1,30:41,3,6,.500,0,0,,5,8,.625,4,8,12,0,0,0,2,2,11,9.2,-11
25,871,26,2014-12-16,32-075,DAL,NYK,20,1,25:01,4,5,.800,0,0,,0,0,,3,11,14,1,0,1,0,4,8,11.3,+14
26,872,27,2014-12-17,32-076,DAL,DET,11,1,32:29,5,9,.556,0,0,,6,9,.667,4,5,9,4,1,1,1,0,16,18.3,-1
27,873,28,2014-12-20,32-079,DAL,SAS,6,1,36:25,1,2,.500,0,0,,4,4,1.000,5,9,14,0,1,2,1,2,6,11.8,+13
28,874,29,2014-12-22,32-081,DAL,ATL,-3,1,34:18,3,4,.750,0,0,,2,4,.500,4,15,19,0,0,2,2,0,8,12.3,-11
29,875,30,2014-12-23,32-082,DAL,PHO,-9,1,33:39,6,8,.750,0,0,,10,12,.833,6,8,14,2,0,0,0,2,22,25.2,-3
30,876,31,2014-12-26,32-085,DAL,LAL,4,1,30:43,5,7,.714,0,0,,5,7,.714,3,9,12,1,0,1,4,4,15,11.9,+11
31,877,33,2014-12-30,32-089,DAL,WAS,27,1,21:31,1,2,.500,0,0,,0,0,,1,11,12,1,0,1,1,0,2,5.4,+18
32,878,34,2015-01-02,32-092,DAL,BOS,18,1,32:12,2,7,.286,0,0,,4,4,1.000,4,12,16,1,2,0,1,3,8,10.8,+18
33,879,35,2015-01-04,32-094,DAL,CLE,19,1,29:29,6,7,.857,0,0,,2,2,1.000,1,7,8,3,0,1,1,2,14,15.3,+14
34,880,36,2015-01-05,32-095,DAL,BRK,8,1,37:16,6,11,.545,0,0,,2,2,1.000,8,5,13,0,1,1,1,1,14,16.1,0
