,pgl_basic,game,date,age,team,opp,gameResult,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
0,1,1,1992-11-06,20-245,ORL,MIA,10,1,32:00,4,8,.500,0,0,,4,7,.571,5,13,18,2,1,3,8,6,12,8.3,
1,2,2,1992-11-07,20-246,ORL,WSB,5,1,40:00,8,16,.500,0,0,,6,11,.545,5,10,15,1,0,4,4,5,22,16.0,
2,3,3,1992-11-10,20-249,ORL,CHH,-4,1,34:00,15,25,.600,0,0,,5,8,.625,4,9,13,1,1,3,4,4,35,26.0,
3,4,4,1992-11-12,20-251,ORL,WSB,27,1,36:00,12,19,.632,0,0,,7,12,.583,9,12,21,1,0,4,6,4,31,26.3,
4,5,5,1992-11-14,20-253,ORL,NJN,-11,1,35:00,9,16,.563,0,0,,11,16,.688,5,10,15,1,1,3,2,4,29,26.1,
5,6,6,1992-11-18,20-257,ORL,PHI,10,1,34:00,12,19,.632,0,0,,5,11,.455,7,12,19,1,1,3,3,5,29,25.4,
6,7,7,1992-11-19,20-258,ORL,GSW,24,1,41:00,8,15,.533,0,0,,13,18,.722,5,11,16,3,2,3,4,3,29,27.5,
7,8,8,1992-11-21,20-260,ORL,NYK,-15,1,44:00,7,18,.389,0,0,,4,11,.364,3,14,17,2,1,3,7,4,18,7.6,
8,9,9,1992-11-25,20-264,ORL,HOU,13,1,42:00,6,12,.500,0,0,,0,0,,1,12,13,2,1,3,2,3,12,11.6,
9,10,10,1992-11-27,20-266,ORL,IND,14,1,30:00,7,10,.700,0,0,,7,13,.538,3,8,11,1,1,4,4,4,21,17.8,
10,11,11,1992-11-28,20-267,ORL,CLE,2,1,40:00,10,19,.526,0,0,,2,6,.333,7,7,14,1,0,3,7,3,22,12.7,
11,12,12,1992-12-01,20-270,ORL,SEA,-14,1,36:00,4,11,.364,0,0,,1,7,.143,4,7,11,1,0,4,4,4,9,3.3,
12,13,13,1992-12-03,20-272,ORL,LAC,-18,1,34:00,10,22,.455,0,0,,6,9,.667,4,5,9,2,5,4,3,5,26,21.9,
13,14,14,1992-12-05,20-274,ORL,GSW,-15,1,37:00,5,18,.278,0,0,,7,12,.583,7,10,17,0,0,6,1,5,17,13.5,
14,15,15,1992-12-08,20-277,ORL,BOS,-15,1,44:00,10,19,.526,0,0,,6,11,.545,4,11,15,4,1,4,3,2,26,23.6,
